SCENARIO_ID,PNODE_NAME,PERIOD_ID,LMP
1,DR.NORTH,6-JAN-2020 19,115.09
1,DR.NORTH,6-JAN-2020 20,100.13
1,DR.NORTH,6-JAN-2020 21,111.50
1,DR.NORTH,6-JAN-2020 22,94.72
1,DR.NORTH,6-JAN-2020 23,81.59
1,DR.NORTH,6-JAN-2020 24,84.60
1,DR.NORTH,7-JAN-2020 01,99.79
1,DR.NORTH,7-JAN-2020 02,88.71
1,DR.NORTH,7-JAN-2020 03,101.03
1,DR.NORTH,7-JAN-2020 04,103.50
1,DR.NORTH,7-JAN-2020 05,103.77
1,DR.NORTH,7-JAN-2020 06,107.84
1,DR.NORTH,7-JAN-2020 07,111.12
1,DR.NORTH,7-JAN-2020 08,134.98
1,DR.NORTH,7-JAN-2020 09,113.95
1,DR.NORTH,7-JAN-2020 10,114.96
1,DR.NORTH,7-JAN-2020 11,130.26
1,DR.NORTH,7-JAN-2020 12,118.37
1,DR.NORTH,7-JAN-2020 13,114.83
1,DR.NORTH,7-JAN-2020 14,121.12
1,DR.NORTH,7-JAN-2020 15,115.50
1,DR.NORTH,7-JAN-2020 16,126.55
1,DR.NORTH,7-JAN-2020 17,109.69
1,DR.NORTH,7-JAN-2020 18,125.37
1,DR.NORTH,7-JAN-2020 19,93.56
1,DR.NORTH,7-JAN-2020 20,111.35
1,DR.NORTH,7-JAN-2020 21,93.51
1,DR.NORTH,7-JAN-2020 22,110.67
1,DR.NORTH,7-JAN-2020 23,102.34
1,DR.NORTH,7-JAN-2020 24,86.96
1,DR.NORTH,8-JAN-2020 01,76.07
1,DR.NORTH,8-JAN-2020 02,110.64
1,DR.NORTH,8-JAN-2020 03,93.34
1,DR.NORTH,8-JAN-2020 04,108.44
1,DR.NORTH,8-JAN-2020 05,97.13
1,DR.NORTH,8-JAN-2020 06,99.89
1,DR.NORTH,8-JAN-2020 07,128.48
1,DR.NORTH,8-JAN-2020 08,118.36
1,DR.NORTH,8-JAN-2020 09,131.45
1,DR.NORTH,8-JAN-2020 10,141.33
1,DR.NORTH,8-JAN-2020 11,127.33
1,DR.NORTH,8-JAN-2020 12,141.53
1,DR.NORTH,8-JAN-2020 13,144.92
1,DR.NORTH,8-JAN-2020 14,121.65
1,DR.NORTH,8-JAN-2020 15,143.81
1,DR.NORTH,8-JAN-2020 16,133.85
1,DR.NORTH,8-JAN-2020 17,106.93
1,DR.NORTH,8-JAN-2020 18,111.76
1,DR.NORTH,8-JAN-2020 19,115.63
1,DR.NORTH,8-JAN-2020 20,87.81
1,DR.NORTH,8-JAN-2020 21,96.79
1,DR.NORTH,8-JAN-2020 22,103.13
1,DR.NORTH,8-JAN-2020 23,79.07
1,DR.NORTH,8-JAN-2020 24,96.57
1,DR.NORTH,9-JAN-2020 01,86.87
1,DR.NORTH,9-JAN-2020 02,107.33
1,DR.NORTH,9-JAN-2020 03,100.02
1,DR.NORTH,9-JAN-2020 04,94.28
1,DR.NORTH,9-JAN-2020 05,101.42
1,DR.NORTH,9-JAN-2020 06,113.21
1,DR.NORTH,9-JAN-2020 07,101.80
1,DR.NORTH,9-JAN-2020 08,128.45
1,DR.NORTH,9-JAN-2020 09,107.15
1,DR.NORTH,9-JAN-2020 10,127.90
1,DR.NORTH,9-JAN-2020 11,143.10
1,DR.NORTH,9-JAN-2020 12,128.11
1,DR.NORTH,9-JAN-2020 13,141.23
1,DR.NORTH,9-JAN-2020 14,138.63
1,DR.NORTH,9-JAN-2020 15,128.94
1,DR.NORTH,9-JAN-2020 16,117.33
1,DR.NORTH,9-JAN-2020 17,112.35
1,DR.NORTH,9-JAN-2020 18,106.20
1,DR.NORTH,9-JAN-2020 19,117.96
1,DR.NORTH,9-JAN-2020 20,89.62
1,DR.NORTH,9-JAN-2020 21,98.80
1,DR.NORTH,9-JAN-2020 22,86.07
1,DR.NORTH,9-JAN-2020 23,84.92
1,DR.NORTH,9-JAN-2020 24,88.15
1,DR.NORTH,10-JAN-2020 01,86.39
1,DR.NORTH,10-JAN-2020 02,96.78
1,DR.NORTH,10-JAN-2020 03,106.33
1,DR.NORTH,10-JAN-2020 04,109.78
1,DR.NORTH,10-JAN-2020 05,85.83
1,DR.NORTH,10-JAN-2020 06,102.59
1,DR.NORTH,10-JAN-2020 07,115.38
1,DR.NORTH,10-JAN-2020 08,107.39
1,DR.NORTH,10-JAN-2020 09,117.80
1,DR.NORTH,10-JAN-2020 10,126.22
1,DR.NORTH,10-JAN-2020 11,135.07
1,DR.NORTH,10-JAN-2020 12,119.47
1,DR.NORTH,10-JAN-2020 13,133.12
1,DR.NORTH,10-JAN-2020 14,107.75
1,DR.NORTH,10-JAN-2020 15,122.43
1,DR.NORTH,10-JAN-2020 16,99.15
1,DR.NORTH,10-JAN-2020 17,116.94
1,DR.NORTH,10-JAN-2020 18,102.23
1,DR.NORTH,10-JAN-2020 19,108.48
1,DR.NORTH,10-JAN-2020 20,86.40
1,DR.NORTH,10-JAN-2020 21,97.83
1,DR.NORTH,10-JAN-2020 22,78.52
1,DR.NORTH,10-JAN-2020 23,94.42
1,DR.NORTH,10-JAN-2020 24,73.27
1,DR.NORTH,11-JAN-2020 01,77.07
1,DR.NORTH,11-JAN-2020 02,91.96
1,DR.NORTH,11-JAN-2020 03,105.41
1,DR.NORTH,11-JAN-2020 04,118.57
1,DR.NORTH,11-JAN-2020 05,92.09
1,DR.NORTH,11-JAN-2020 06,127.24
1,DR.NORTH,11-JAN-2020 07,129.01
1,DR.NORTH,11-JAN-2020 08,114.60
1,DR.NORTH,11-JAN-2020 09,119.76
1,DR.NORTH,11-JAN-2020 10,124.19
1,DR.NORTH,11-JAN-2020 11,134.09
1,DR.NORTH,11-JAN-2020 12,143.41
1,DR.NORTH,11-JAN-2020 13,123.46
1,DR.NORTH,11-JAN-2020 14,128.03
1,DR.NORTH,11-JAN-2020 15,140.62
1,DR.NORTH,11-JAN-2020 16,123.36
1,DR.NORTH,11-JAN-2020 17,131.56
1,DR.NORTH,11-JAN-2020 18,115.02
1,DR.NORTH,11-JAN-2020 19,96.47
1,DR.NORTH,11-JAN-2020 20,112.14
1,DR.NORTH,11-JAN-2020 21,109.72
1,DR.NORTH,11-JAN-2020 22,90.36
1,DR.NORTH,11-JAN-2020 23,83.90
1,DR.NORTH,11-JAN-2020 24,68.57
1,DR.NORTH,12-JAN-2020 01,88.47
1,DR.NORTH,12-JAN-2020 02,79.59
1,DR.NORTH,12-JAN-2020 03,84.65
1,DR.NORTH,12-JAN-2020 04,108.51
1,DR.NORTH,12-JAN-2020 05,98.46
1,DR.NORTH,12-JAN-2020 06,110.74
1,DR.NORTH,12-JAN-2020 07,105.89
1,DR.NORTH,12-JAN-2020 08,123.01
1,DR.NORTH,12-JAN-2020 09,116.31
1,DR.NORTH,12-JAN-2020 10,125.15
1,DR.NORTH,12-JAN-2020 11,141.96
1,DR.NORTH,12-JAN-2020 12,122.80
1,DR.NORTH,12-JAN-2020 13,129.85
1,DR.NORTH,12-JAN-2020 14,133.53
1,DR.NORTH,12-JAN-2020 15,143.51
1,DR.NORTH,12-JAN-2020 16,131.46
1,DR.NORTH,12-JAN-2020 17,134.81
1,DR.NORTH,12-JAN-2020 18,96.22
1,DR.NORTH,12-JAN-2020 19,99.08
1,DR.NORTH,12-JAN-2020 20,105.45
1,DR.NORTH,12-JAN-2020 21,87.23
1,DR.NORTH,12-JAN-2020 22,88.40
1,DR.NORTH,12-JAN-2020 23,74.38
1,DR.NORTH,12-JAN-2020 24,90.50
1,DR.NORTH,13-JAN-2020 01,83.83
1,DR.NORTH,13-JAN-2020 02,106.35
1,DR.NORTH,13-JAN-2020 03,81.15
1,DR.NORTH,13-JAN-2020 04,95.08
1,DR.NORTH,13-JAN-2020 05,94.27
1,DR.NORTH,13-JAN-2020 06,110.89
1,DR.NORTH,13-JAN-2020 07,108.32
1,DR.NORTH,13-JAN-2020 08,124.50
1,DR.NORTH,13-JAN-2020 09,126.39
1,DR.NORTH,13-JAN-2020 10,141.44
1,DR.NORTH,13-JAN-2020 11,130.40
1,DR.NORTH,13-JAN-2020 12,157.33
1,DR.NORTH,13-JAN-2020 13,129.53
1,DR.NORTH,13-JAN-2020 14,133.72
1,DR.NORTH,13-JAN-2020 15,137.65
1,DR.NORTH,13-JAN-2020 16,141.20
1,DR.NORTH,13-JAN-2020 17,107.47
1,DR.NORTH,13-JAN-2020 18,106.75
1,DR.NORTH,13-JAN-2020 19,125.89
1,DR.NORTH,13-JAN-2020 20,87.67
1,DR.NORTH,13-JAN-2020 21,107.05
1,DR.NORTH,13-JAN-2020 22,89.06
1,DR.NORTH,13-JAN-2020 23,75.62
1,DR.NORTH,13-JAN-2020 24,86.32
1,DR.NORTH,14-JAN-2020 01,98.19
1,DR.NORTH,14-JAN-2020 02,84.13
1,DR.NORTH,14-JAN-2020 03,88.42
1,DR.NORTH,14-JAN-2020 04,121.73
1,DR.NORTH,14-JAN-2020 05,96.41
1,DR.NORTH,14-JAN-2020 06,106.21
1,DR.NORTH,14-JAN-2020 07,111.27
1,DR.NORTH,14-JAN-2020 08,120.81
1,DR.NORTH,14-JAN-2020 09,131.13
1,DR.NORTH,14-JAN-2020 10,114.94
1,DR.NORTH,14-JAN-2020 11,139.82
1,DR.NORTH,14-JAN-2020 12,127.87
1,DR.NORTH,14-JAN-2020 13,131.21
1,DR.NORTH,14-JAN-2020 14,129.69
1,DR.NORTH,14-JAN-2020 15,104.53
1,DR.NORTH,14-JAN-2020 16,126.79
1,DR.NORTH,14-JAN-2020 17,128.12
1,DR.NORTH,14-JAN-2020 18,104.56
1,DR.NORTH,14-JAN-2020 19,89.68
1,DR.NORTH,14-JAN-2020 20,99.99
1,DR.NORTH,14-JAN-2020 21,113.23
1,DR.NORTH,14-JAN-2020 22,76.90
1,DR.NORTH,14-JAN-2020 23,87.21
1,DR.NORTH,14-JAN-2020 24,69.88
1,DR.NORTH,15-JAN-2020 01,86.81
1,DR.NORTH,15-JAN-2020 02,96.79
1,DR.NORTH,15-JAN-2020 03,91.45
1,DR.NORTH,15-JAN-2020 04,109.38
1,DR.NORTH,15-JAN-2020 05,98.83
1,DR.NORTH,15-JAN-2020 06,120.84
1,DR.NORTH,15-JAN-2020 07,116.12
1,DR.NORTH,15-JAN-2020 08,121.29
1,DR.NORTH,15-JAN-2020 09,138.69
1,DR.NORTH,15-JAN-2020 10,124.47
1,DR.NORTH,15-JAN-2020 11,135.89
1,DR.NORTH,15-JAN-2020 12,134.61
1,DR.NORTH,15-JAN-2020 13,124.52
1,DR.NORTH,15-JAN-2020 14,140.10
1,DR.NORTH,15-JAN-2020 15,132.13
1,DR.NORTH,15-JAN-2020 16,133.67
1,DR.NORTH,15-JAN-2020 17,106.25
1,DR.NORTH,15-JAN-2020 18,115.07
1,DR.NORTH,15-JAN-2020 19,127.99
1,DR.NORTH,15-JAN-2020 20,116.19
1,DR.NORTH,15-JAN-2020 21,102.31
1,DR.NORTH,15-JAN-2020 22,88.51
1,DR.NORTH,15-JAN-2020 23,89.50
1,DR.NORTH,15-JAN-2020 24,84.86
1,DR.NORTH,16-JAN-2020 01,87.68
1,DR.NORTH,16-JAN-2020 02,106.86
1,DR.NORTH,16-JAN-2020 03,84.03
1,DR.NORTH,16-JAN-2020 04,93.93
1,DR.NORTH,16-JAN-2020 05,103.90
1,DR.NORTH,16-JAN-2020 06,106.28
1,DR.NORTH,16-JAN-2020 07,118.06
1,DR.NORTH,16-JAN-2020 08,141.01
1,DR.NORTH,16-JAN-2020 09,124.36
1,DR.NORTH,16-JAN-2020 10,120.07
1,DR.NORTH,16-JAN-2020 11,118.28
1,DR.NORTH,16-JAN-2020 12,140.23
1,DR.NORTH,16-JAN-2020 13,135.87
1,DR.NORTH,16-JAN-2020 14,127.93
1,DR.NORTH,16-JAN-2020 15,112.45
1,DR.NORTH,16-JAN-2020 16,138.17
1,DR.NORTH,16-JAN-2020 17,112.38
1,DR.NORTH,16-JAN-2020 18,102.49
1,DR.NORTH,16-JAN-2020 19,101.75
1,DR.NORTH,16-JAN-2020 20,94.37
1,DR.NORTH,16-JAN-2020 21,85.66
1,DR.NORTH,16-JAN-2020 22,85.29
1,DR.NORTH,16-JAN-2020 23,103.02
1,DR.NORTH,16-JAN-2020 24,97.59
1,DR.NORTH,17-JAN-2020 01,78.61
1,DR.NORTH,17-JAN-2020 02,101.69
1,DR.NORTH,17-JAN-2020 03,99.48
1,DR.NORTH,17-JAN-2020 04,100.72
1,DR.NORTH,17-JAN-2020 05,114.63
1,DR.NORTH,17-JAN-2020 06,120.87
1,DR.NORTH,17-JAN-2020 07,131.34
1,DR.NORTH,17-JAN-2020 08,118.07
1,DR.NORTH,17-JAN-2020 09,124.52
1,DR.NORTH,17-JAN-2020 10,125.77
1,DR.NORTH,17-JAN-2020 11,136.41
1,DR.NORTH,17-JAN-2020 12,142.37
1,DR.NORTH,17-JAN-2020 13,123.42
1,DR.NORTH,17-JAN-2020 14,123.33
1,DR.NORTH,17-JAN-2020 15,119.10
1,DR.NORTH,17-JAN-2020 16,127.51
1,DR.NORTH,17-JAN-2020 17,129.80
1,DR.NORTH,17-JAN-2020 18,113.35
1,DR.NORTH,17-JAN-2020 19,100.75
1,DR.NORTH,17-JAN-2020 20,95.06
1,DR.NORTH,17-JAN-2020 21,96.69
1,DR.NORTH,17-JAN-2020 22,84.46
1,DR.NORTH,17-JAN-2020 23,84.65
1,DR.NORTH,17-JAN-2020 24,77.63
1,DR.NORTH,18-JAN-2020 01,96.80
1,DR.NORTH,18-JAN-2020 02,105.13
1,DR.NORTH,18-JAN-2020 03,89.85
1,DR.NORTH,18-JAN-2020 04,109.78
1,DR.NORTH,18-JAN-2020 05,125.90
1,DR.NORTH,18-JAN-2020 06,115.93
1,DR.NORTH,18-JAN-2020 07,102.66
1,DR.NORTH,18-JAN-2020 08,116.79
1,DR.NORTH,18-JAN-2020 09,123.34
1,DR.NORTH,18-JAN-2020 10,132.52
1,DR.NORTH,18-JAN-2020 11,118.07
1,DR.NORTH,18-JAN-2020 12,146.85
1,DR.NORTH,18-JAN-2020 13,143.34
1,DR.NORTH,18-JAN-2020 14,139.31
1,DR.NORTH,18-JAN-2020 15,127.26
1,DR.NORTH,18-JAN-2020 16,116.62
1,DR.NORTH,18-JAN-2020 17,127.62
1,DR.NORTH,18-JAN-2020 18,123.20
1,DR.NORTH,18-JAN-2020 19,114.79
1,DR.NORTH,18-JAN-2020 20,90.45
1,DR.NORTH,18-JAN-2020 21,97.41
1,DR.NORTH,18-JAN-2020 22,77.75
1,DR.NORTH,18-JAN-2020 23,86.21
1,DR.NORTH,18-JAN-2020 24,70.85
1,DR.NORTH,19-JAN-2020 01,95.60
1,DR.NORTH,19-JAN-2020 02,86.95
1,DR.NORTH,19-JAN-2020 03,100.64
1,DR.NORTH,19-JAN-2020 04,107.53
1,DR.NORTH,19-JAN-2020 05,99.79
1,DR.NORTH,19-JAN-2020 06,128.02
1,DR.NORTH,19-JAN-2020 07,112.66
1,DR.NORTH,19-JAN-2020 08,123.82
1,DR.NORTH,19-JAN-2020 09,136.20
1,DR.NORTH,19-JAN-2020 10,122.16
1,DR.NORTH,19-JAN-2020 11,142.32
1,DR.NORTH,19-JAN-2020 12,150.29
1,DR.NORTH,19-JAN-2020 13,123.86
1,DR.NORTH,19-JAN-2020 14,133.09
1,DR.NORTH,19-JAN-2020 15,121.78
1,DR.NORTH,19-JAN-2020 16,105.79
1,DR.NORTH,19-JAN-2020 17,104.12
1,DR.NORTH,19-JAN-2020 18,116.46
1,DR.NORTH,19-JAN-2020 19,97.14
1,DR.NORTH,19-JAN-2020 20,103.62
1,DR.NORTH,19-JAN-2020 21,111.21
1,DR.NORTH,19-JAN-2020 22,106.45
1,DR.NORTH,19-JAN-2020 23,110.07
1,DR.NORTH,19-JAN-2020 24,100.61
1,DR.NORTH,20-JAN-2020 01,72.11
1,DR.NORTH,20-JAN-2020 02,97.94
1,DR.NORTH,20-JAN-2020 03,109.42
1,DR.NORTH,20-JAN-2020 04,117.55
1,DR.NORTH,20-JAN-2020 05,113.76
1,DR.NORTH,20-JAN-2020 06,107.79
1,DR.NORTH,20-JAN-2020 07,120.37
1,DR.NORTH,20-JAN-2020 08,128.23
1,DR.NORTH,20-JAN-2020 09,117.22
1,DR.NORTH,20-JAN-2020 10,116.37
1,DR.NORTH,20-JAN-2020 11,135.06
1,DR.NORTH,20-JAN-2020 12,141.86
1,DR.NORTH,20-JAN-2020 13,127.56
1,DR.NORTH,20-JAN-2020 14,129.54
1,DR.NORTH,20-JAN-2020 15,136.29
1,DR.NORTH,20-JAN-2020 16,109.88
1,DR.NORTH,20-JAN-2020 17,108.81
1,DR.NORTH,20-JAN-2020 18,100.67
1,DR.NORTH,20-JAN-2020 19,103.33
1,DR.NORTH,20-JAN-2020 20,93.10
1,DR.NORTH,20-JAN-2020 21,107.75
1,DR.NORTH,20-JAN-2020 22,109.49
1,DR.NORTH,20-JAN-2020 23,94.40
1,DR.NORTH,20-JAN-2020 24,85.27
1,DR.NORTH,21-JAN-2020 01,88.12
1,DR.NORTH,21-JAN-2020 02,88.08
1,DR.NORTH,21-JAN-2020 03,104.87
1,DR.NORTH,21-JAN-2020 04,113.74
1,DR.NORTH,21-JAN-2020 05,104.19
1,DR.NORTH,21-JAN-2020 06,115.12
1,DR.NORTH,21-JAN-2020 07,128.44
1,DR.NORTH,21-JAN-2020 08,113.72
1,DR.NORTH,21-JAN-2020 09,118.78
1,DR.NORTH,21-JAN-2020 10,123.25
1,DR.NORTH,21-JAN-2020 11,148.51
1,DR.NORTH,21-JAN-2020 12,121.25
1,DR.NORTH,21-JAN-2020 13,133.58
1,DR.NORTH,21-JAN-2020 14,129.60
1,DR.NORTH,21-JAN-2020 15,116.82
1,DR.NORTH,21-JAN-2020 16,140.15
1,DR.NORTH,21-JAN-2020 17,114.42
1,DR.NORTH,21-JAN-2020 18,115.47
1,DR.NORTH,21-JAN-2020 19,102.73
1,DR.NORTH,21-JAN-2020 20,111.33
1,DR.NORTH,21-JAN-2020 21,90.95
1,DR.NORTH,21-JAN-2020 22,87.40
1,DR.NORTH,21-JAN-2020 23,78.61
1,DR.NORTH,21-JAN-2020 24,98.32
1,DR.NORTH,22-JAN-2020 01,91.40
1,DR.NORTH,22-JAN-2020 02,96.84
1,DR.NORTH,22-JAN-2020 03,93.44
1,DR.NORTH,22-JAN-2020 04,82.65
1,DR.NORTH,22-JAN-2020 05,106.78
1,DR.NORTH,22-JAN-2020 06,114.83
1,DR.NORTH,22-JAN-2020 07,104.37
1,DR.NORTH,22-JAN-2020 08,112.57
1,DR.NORTH,22-JAN-2020 09,125.40
1,DR.NORTH,22-JAN-2020 10,127.91
1,DR.NORTH,22-JAN-2020 11,117.36
1,DR.NORTH,22-JAN-2020 12,129.84
1,DR.NORTH,22-JAN-2020 13,139.03
1,DR.NORTH,22-JAN-2020 14,136.70
1,DR.NORTH,22-JAN-2020 15,116.41
1,DR.NORTH,22-JAN-2020 16,127.84
1,DR.NORTH,22-JAN-2020 17,113.28
1,DR.NORTH,22-JAN-2020 18,110.98
1,DR.NORTH,22-JAN-2020 19,85.93
1,DR.NORTH,22-JAN-2020 20,96.77
1,DR.NORTH,22-JAN-2020 21,90.48
1,DR.NORTH,22-JAN-2020 22,99.77
1,DR.NORTH,22-JAN-2020 23,91.88
1,DR.NORTH,22-JAN-2020 24,73.88
1,DR.NORTH,23-JAN-2020 01,99.71
1,DR.NORTH,23-JAN-2020 02,97.23
1,DR.NORTH,23-JAN-2020 03,109.11
1,DR.NORTH,23-JAN-2020 04,112.11
1,DR.NORTH,23-JAN-2020 05,103.99
1,DR.NORTH,23-JAN-2020 06,105.13
1,DR.NORTH,23-JAN-2020 07,115.68
1,DR.NORTH,23-JAN-2020 08,138.12
1,DR.NORTH,23-JAN-2020 09,126.97
1,DR.NORTH,23-JAN-2020 10,118.95
1,DR.NORTH,23-JAN-2020 11,132.07
1,DR.NORTH,23-JAN-2020 12,146.18
1,DR.NORTH,23-JAN-2020 13,124.97
1,DR.NORTH,23-JAN-2020 14,119.41
1,DR.NORTH,23-JAN-2020 15,140.72
1,DR.NORTH,23-JAN-2020 16,116.87
1,DR.NORTH,23-JAN-2020 17,99.15
1,DR.NORTH,23-JAN-2020 18,110.54
1,DR.NORTH,23-JAN-2020 19,102.96
1,DR.NORTH,23-JAN-2020 20,123.84
1,DR.NORTH,23-JAN-2020 21,92.19
1,DR.NORTH,23-JAN-2020 22,104.74
1,DR.NORTH,23-JAN-2020 23,106.23
1,DR.NORTH,23-JAN-2020 24,86.84
1,DR.NORTH,24-JAN-2020 01,80.91
1,DR.NORTH,24-JAN-2020 02,95.02
1,DR.NORTH,24-JAN-2020 03,104.76
1,DR.NORTH,24-JAN-2020 04,94.53
1,DR.NORTH,24-JAN-2020 05,93.11
